dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
cifar10,features,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,4.0567,1.3465,0.9381,0,datasets/cifar10/features/N3_K5_Q1/run_0
cifar10,features,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,5.3396,1.7732,1.3835,0,datasets/cifar10/features/N3_K5_Q1/run_1
cifar10,features,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,3.7515,1.2423,0.9114,0,datasets/cifar10/features/N3_K5_Q1/run_2
cifar10,features,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,5.0182,1.6649,1.3595,0,datasets/cifar10/features/N3_K5_Q1/run_3
cifar10,features,meta-llama/llama-4-scout,4,1,1,0,2,4,0,0.5000,3.6995,0.9187,0.8191,0,datasets/cifar10/features/N4_K1_Q1/run_0
cifar10,features,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,3.3712,0.8308,0.7319,0,datasets/cifar10/features/N4_K1_Q1/run_1
cifar10,features,meta-llama/llama-4-scout,4,1,1,2,3,4,0,0.7500,3.2940,0.8205,0.7291,0,datasets/cifar10/features/N4_K1_Q1/run_2
cifar10,features,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,4.9159,1.2195,1.1649,0,datasets/cifar10/features/N4_K5_Q1/run_0
cifar10,features,meta-llama/llama-4-scout,4,5,1,1,4,4,0,1.0000,7.3363,1.8257,1.3415,0,datasets/cifar10/features/N4_K5_Q1/run_1
cifar10,features,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,7.6967,1.9220,1.4630,0,datasets/cifar10/features/N4_K5_Q1/run_2
cifar10,rulebased,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,5.2963,2.6420,2.5751,0,datasets/cifar10/rulebased/N2_K1_Q1/run_0
cifar10,rulebased,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,4.4216,2.1899,2.1428,0,datasets/cifar10/rulebased/N2_K1_Q1/run_1
cifar10,rulebased,meta-llama/llama-4-scout,2,1,1,2,1,2,0,0.5000,4.0058,1.9804,1.9128,0,datasets/cifar10/rulebased/N2_K1_Q1/run_2
cifar10,rulebased,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,3.0532,1.5030,1.4589,0,datasets/cifar10/rulebased/N2_K1_Q1/run_3
cifar10,rulebased,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,2.8572,1.4254,1.3953,0,datasets/cifar10/rulebased/N2_K1_Q1/run_4
cifar10,rulebased,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,5.5571,2.7636,2.6912,0,datasets/cifar10/rulebased/N2_K1_Q1/run_5
cifar10,rulebased,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,6.7969,3.3842,3.1120,0,datasets/cifar10/rulebased/N2_K5_Q1/run_0
cifar10,rulebased,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,5.0737,2.5221,2.4636,0,datasets/cifar10/rulebased/N2_K5_Q1/run_1
cifar10,rulebased,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,5.2750,2.6285,2.4649,0,datasets/cifar10/rulebased/N2_K5_Q1/run_2
cifar10,rulebased,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,4.9006,2.4454,2.2484,0,datasets/cifar10/rulebased/N2_K5_Q1/run_3
cifar10,rulebased,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,4.9021,2.4487,2.2464,0,datasets/cifar10/rulebased/N2_K5_Q1/run_4
cifar10,rulebased,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,5.7326,2.8479,2.6360,0,datasets/cifar10/rulebased/N2_K5_Q1/run_5
cifar10,rulebased,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,8.2200,2.7343,2.6780,0,datasets/cifar10/rulebased/N3_K1_Q1/run_0
cifar10,rulebased,meta-llama/llama-4-scout,3,1,1,1,1,3,0,0.3333,5.6378,1.8741,1.7973,0,datasets/cifar10/rulebased/N3_K1_Q1/run_1
cifar10,rulebased,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,4.8532,1.6151,1.5037,0,datasets/cifar10/rulebased/N3_K1_Q1/run_2
cifar10,rulebased,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,10.0614,3.3521,3.2655,0,datasets/cifar10/rulebased/N3_K1_Q1/run_3
cifar10,rulebased,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,9.7168,3.2311,2.9067,0,datasets/cifar10/rulebased/N3_K5_Q1/run_0
cifar10,rulebased,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,8.1149,2.7008,2.3706,0,datasets/cifar10/rulebased/N3_K5_Q1/run_1
cifar10,rulebased,meta-llama/llama-4-scout,3,5,1,2,2,3,0,0.6667,10.8544,3.6108,3.3847,0,datasets/cifar10/rulebased/N3_K5_Q1/run_2
cifar10,rulebased,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,10.9094,3.6293,3.2803,0,datasets/cifar10/rulebased/N3_K5_Q1/run_3
cifar10,rulebased,meta-llama/llama-4-scout,4,1,1,0,3,4,0,0.7500,9.2919,2.3197,2.2229,0,datasets/cifar10/rulebased/N4_K1_Q1/run_0
cifar10,rulebased,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,10.9307,2.7310,2.6463,0,datasets/cifar10/rulebased/N4_K1_Q1/run_1
cifar10,rulebased,meta-llama/llama-4-scout,4,1,1,2,4,4,0,1.0000,10.3937,2.5898,2.4662,0,datasets/cifar10/rulebased/N4_K1_Q1/run_2
cifar10,rulebased,meta-llama/llama-4-scout,4,5,1,0,3,4,0,0.7500,15.7047,3.9177,3.3763,0,datasets/cifar10/rulebased/N4_K5_Q1/run_0
cifar10,rulebased,meta-llama/llama-4-scout,4,5,1,1,3,4,0,0.7500,16.4892,4.1200,3.7274,0,datasets/cifar10/rulebased/N4_K5_Q1/run_1
cifar10,rulebased,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,11.8174,2.9420,2.5727,0,datasets/cifar10/rulebased/N4_K5_Q1/run_2
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,3.9297,1.9609,1.9022,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_0
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,1,2,2,0,1.0000,5.1253,2.5516,2.4454,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_1
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,3.5834,1.7866,1.7451,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_2
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,4.2751,2.1172,2.0635,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_3
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,3.8707,1.9252,1.8703,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_4
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,2.7900,1.3866,1.3396,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_5
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,4.9523,2.4516,2.2940,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_0
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,5.5047,2.7286,2.5338,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_1
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,4.1002,2.0236,1.7671,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_2
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,3.9594,1.9703,1.7494,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_3
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,4.5319,2.2576,2.0377,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_4
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,3.6206,1.8053,1.5887,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_5
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,9.2212,3.0593,2.9798,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_0
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,7.4396,2.4643,2.4050,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_1
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,2,2,3,0,0.6667,3.6878,1.2277,1.1597,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_2
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,4.9789,1.6552,1.5651,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_3
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,0,2,3,0,0.6667,7.2851,2.4230,2.1419,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_0
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,8.1486,2.7121,2.3808,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_1
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,7.8131,2.5986,2.2594,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_2
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,7.8139,2.5999,2.2369,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_3
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,0,2,4,0,0.5000,11.4822,2.8663,2.7635,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_0
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,1,2,4,0,0.5000,11.7376,2.9312,2.8597,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_1
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,2,4,4,0,1.0000,12.1013,3.0239,2.9278,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_2
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,14.2567,3.5548,3.2070,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_0
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,1,3,4,0,0.7500,11.9615,2.9862,2.4955,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_1
cifar10,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,11.2193,2.8013,2.3558,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_2
dtd,classification,meta-llama/llama-4-scout,2,1,1,0,1,2,0,0.5000,1.9731,0.9789,0.6622,0,datasets/dtd/classification/N2_K1_Q1/run_0
dtd,classification,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,2.4861,1.2379,0.9064,0,datasets/dtd/classification/N2_K1_Q1/run_1
dtd,classification,meta-llama/llama-4-scout,2,1,1,2,1,2,0,0.5000,1.8624,0.9256,0.6214,0,datasets/dtd/classification/N2_K1_Q1/run_2
dtd,classification,meta-llama/llama-4-scout,2,1,1,3,1,2,0,0.5000,1.6124,0.8035,0.5782,0,datasets/dtd/classification/N2_K1_Q1/run_3
dtd,classification,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,1.8721,0.9345,0.7338,0,datasets/dtd/classification/N2_K1_Q1/run_4
dtd,classification,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,1.7488,0.8695,0.5774,0,datasets/dtd/classification/N2_K1_Q1/run_5
dtd,classification,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,3.9987,1.9961,0.9499,0,datasets/dtd/classification/N2_K5_Q1/run_0
dtd,classification,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,3.8134,1.8641,0.7122,0,datasets/dtd/classification/N2_K5_Q1/run_1
dtd,classification,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,3.1585,1.5755,0.8935,0,datasets/dtd/classification/N2_K5_Q1/run_2
dtd,classification,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,3.4639,1.7297,0.6880,0,datasets/dtd/classification/N2_K5_Q1/run_3
dtd,classification,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,4.7843,2.3815,1.2006,0,datasets/dtd/classification/N2_K5_Q1/run_4
dtd,classification,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,3.9453,1.9707,0.7073,0,datasets/dtd/classification/N2_K5_Q1/run_5
dtd,classification,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,3.1655,1.0486,0.6687,0,datasets/dtd/classification/N3_K1_Q1/run_0
dtd,classification,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,2.7645,0.9203,0.5526,0,datasets/dtd/classification/N3_K1_Q1/run_1
dtd,classification,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,2.9875,0.9945,0.6594,0,datasets/dtd/classification/N3_K1_Q1/run_2
dtd,classification,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,2.5344,0.8434,0.4687,0,datasets/dtd/classification/N3_K1_Q1/run_3
dtd,classification,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,8.3199,2.7700,1.3003,0,datasets/dtd/classification/N3_K5_Q1/run_0
dtd,classification,meta-llama/llama-4-scout,3,5,1,1,2,3,0,0.6667,7.6350,2.5415,0.9520,0,datasets/dtd/classification/N3_K5_Q1/run_1
dtd,classification,meta-llama/llama-4-scout,3,5,1,2,2,3,0,0.6667,8.7519,2.9115,1.4641,0,datasets/dtd/classification/N3_K5_Q1/run_2
dtd,classification,meta-llama/llama-4-scout,3,5,1,3,2,3,0,0.6667,7.2441,2.4117,0.8483,0,datasets/dtd/classification/N3_K5_Q1/run_3
dtd,classification,meta-llama/llama-4-scout,4,1,1,0,2,4,0,0.5000,5.7054,1.4239,0.9426,0,datasets/dtd/classification/N4_K1_Q1/run_0
dtd,classification,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,5.1064,1.2755,0.8280,0,datasets/dtd/classification/N4_K1_Q1/run_1
dtd,classification,meta-llama/llama-4-scout,4,1,1,2,3,4,0,0.7500,5.0421,1.2575,0.7233,0,datasets/dtd/classification/N4_K1_Q1/run_2
dtd,classification,meta-llama/llama-4-scout,4,5,1,0,3,4,0,0.7500,12.3950,3.0969,1.1348,0,datasets/dtd/classification/N4_K5_Q1/run_0
dtd,classification,meta-llama/llama-4-scout,4,5,1,1,1,4,0,0.2500,12.3423,3.0811,1.2061,0,datasets/dtd/classification/N4_K5_Q1/run_1
dtd,classification,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,12.1200,3.0281,0.9953,0,datasets/dtd/classification/N4_K5_Q1/run_2
dtd,nle,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,4.2940,2.1450,1.8086,0,datasets/dtd/nle/N2_K1_Q1/run_0
dtd,nle,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,4.2407,2.1185,1.8338,0,datasets/dtd/nle/N2_K1_Q1/run_1
dtd,nle,meta-llama/llama-4-scout,2,1,1,2,1,2,0,0.5000,2.8416,1.4192,1.0730,0,datasets/dtd/nle/N2_K1_Q1/run_2
dtd,nle,meta-llama/llama-4-scout,2,1,1,3,1,2,0,0.5000,4.6102,2.2993,2.0735,0,datasets/dtd/nle/N2_K1_Q1/run_3
dtd,nle,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,3.3490,1.6717,1.3881,0,datasets/dtd/nle/N2_K1_Q1/run_4
dtd,nle,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,2.7526,1.3691,1.1413,0,datasets/dtd/nle/N2_K1_Q1/run_5
dtd,nle,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,6.5177,3.2531,2.1527,0,datasets/dtd/nle/N2_K5_Q1/run_0
dtd,nle,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,5.2191,2.5989,1.5614,0,datasets/dtd/nle/N2_K5_Q1/run_1
dtd,nle,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,6.2759,3.1342,2.0842,0,datasets/dtd/nle/N2_K5_Q1/run_2
dtd,nle,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,7.6866,3.8350,2.4934,0,datasets/dtd/nle/N2_K5_Q1/run_3
dtd,nle,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,6.6987,3.3473,2.2561,0,datasets/dtd/nle/N2_K5_Q1/run_4
dtd,nle,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,4.9924,2.4942,1.6404,0,datasets/dtd/nle/N2_K5_Q1/run_5
dtd,nle,meta-llama/llama-4-scout,3,1,1,0,3,3,0,1.0000,7.8364,2.6108,2.1950,0,datasets/dtd/nle/N3_K1_Q1/run_0
dtd,nle,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,6.9767,2.3230,1.9306,0,datasets/dtd/nle/N3_K1_Q1/run_1
dtd,nle,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,5.8670,1.9545,1.5560,0,datasets/dtd/nle/N3_K1_Q1/run_2
dtd,nle,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,7.3747,2.4539,2.0714,0,datasets/dtd/nle/N3_K1_Q1/run_3
dtd,nle,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,11.3430,3.7772,2.1481,0,datasets/dtd/nle/N3_K5_Q1/run_0
dtd,nle,meta-llama/llama-4-scout,3,5,1,1,2,3,0,0.6667,14.7768,4.9206,3.2813,0,datasets/dtd/nle/N3_K5_Q1/run_1
dtd,nle,meta-llama/llama-4-scout,3,5,1,2,2,3,0,0.6667,9.9759,3.3178,1.7921,0,datasets/dtd/nle/N3_K5_Q1/run_2
dtd,nle,meta-llama/llama-4-scout,3,5,1,3,2,3,0,0.6667,12.0770,3.9958,2.4562,0,datasets/dtd/nle/N3_K5_Q1/run_3
dtd,nle,meta-llama/llama-4-scout,4,1,1,0,2,4,0,0.5000,8.6513,2.1600,1.6845,0,datasets/dtd/nle/N4_K1_Q1/run_0
dtd,nle,meta-llama/llama-4-scout,4,1,1,1,4,4,0,1.0000,8.6138,2.1499,1.5683,0,datasets/dtd/nle/N4_K1_Q1/run_1
dtd,nle,meta-llama/llama-4-scout,4,1,1,2,2,4,0,0.5000,8.2336,2.0561,1.6751,0,datasets/dtd/nle/N4_K1_Q1/run_2
dtd,nle,meta-llama/llama-4-scout,4,5,1,0,2,4,0,0.5000,17.7409,4.4328,2.4674,0,datasets/dtd/nle/N4_K5_Q1/run_0
dtd,nle,meta-llama/llama-4-scout,4,5,1,1,1,4,0,0.2500,17.1196,4.2760,2.4102,0,datasets/dtd/nle/N4_K5_Q1/run_1
dtd,nle,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,16.3754,4.0893,2.2937,0,datasets/dtd/nle/N4_K5_Q1/run_2
dtd,features,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,1.5055,0.7508,0.4384,0,datasets/dtd/features/N2_K1_Q1/run_0
dtd,features,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,1.9027,0.9497,0.6486,0,datasets/dtd/features/N2_K1_Q1/run_1
dtd,features,meta-llama/llama-4-scout,2,1,1,2,1,2,0,0.5000,2.1284,1.0603,0.8584,0,datasets/dtd/features/N2_K1_Q1/run_2
dtd,features,meta-llama/llama-4-scout,2,1,1,3,0,2,0,0.0000,3.6787,1.8376,1.5034,0,datasets/dtd/features/N2_K1_Q1/run_3
dtd,features,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,3.4743,1.7354,1.4685,0,datasets/dtd/features/N2_K1_Q1/run_4
dtd,features,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,2.4733,1.2294,0.9224,0,datasets/dtd/features/N2_K1_Q1/run_5
dtd,features,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,3.8392,1.9150,0.8283,0,datasets/dtd/features/N2_K5_Q1/run_0
dtd,features,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,4.5054,2.2504,1.0142,0,datasets/dtd/features/N2_K5_Q1/run_1
dtd,features,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,5.1351,2.5638,1.3936,0,datasets/dtd/features/N2_K5_Q1/run_2
dtd,features,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,5.3863,2.6817,1.6048,0,datasets/dtd/features/N2_K5_Q1/run_3
dtd,features,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,4.1528,2.0718,1.3011,0,datasets/dtd/features/N2_K5_Q1/run_4
dtd,features,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,4.7168,2.3522,1.1203,0,datasets/dtd/features/N2_K5_Q1/run_5
dtd,features,meta-llama/llama-4-scout,3,1,1,0,3,3,0,1.0000,4.2342,1.4072,1.0694,0,datasets/dtd/features/N3_K1_Q1/run_0
dtd,features,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,4.0336,1.3416,0.9312,0,datasets/dtd/features/N3_K1_Q1/run_1
dtd,features,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,3.9652,1.3190,0.8975,0,datasets/dtd/features/N3_K1_Q1/run_2
dtd,features,meta-llama/llama-4-scout,3,1,1,3,3,3,0,1.0000,3.1509,1.0478,0.6503,0,datasets/dtd/features/N3_K1_Q1/run_3
dtd,features,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,8.4856,2.8265,1.2011,0,datasets/dtd/features/N3_K5_Q1/run_0
dtd,features,meta-llama/llama-4-scout,3,5,1,1,2,3,0,0.6667,8.6296,2.8674,1.2106,0,datasets/dtd/features/N3_K5_Q1/run_1
dtd,features,meta-llama/llama-4-scout,3,5,1,2,2,3,0,0.6667,7.5476,2.5104,1.3073,0,datasets/dtd/features/N3_K5_Q1/run_2
dtd,features,meta-llama/llama-4-scout,3,5,1,3,2,3,0,0.6667,8.0432,2.6776,1.2489,0,datasets/dtd/features/N3_K5_Q1/run_3
dtd,features,meta-llama/llama-4-scout,4,1,1,0,2,4,0,0.5000,6.8695,1.7161,1.1842,0,datasets/dtd/features/N4_K1_Q1/run_0
dtd,features,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,7.0600,1.7633,1.2548,0,datasets/dtd/features/N4_K1_Q1/run_1
dtd,features,meta-llama/llama-4-scout,4,1,1,2,2,4,0,0.5000,6.2620,1.5632,1.0383,0,datasets/dtd/features/N4_K1_Q1/run_2
dtd,features,meta-llama/llama-4-scout,4,5,1,0,2,4,0,0.5000,13.6502,3.4099,1.4657,0,datasets/dtd/features/N4_K5_Q1/run_0
dtd,features,meta-llama/llama-4-scout,4,5,1,1,1,4,0,0.2500,14.9620,3.7385,1.7085,0,datasets/dtd/features/N4_K5_Q1/run_1
dtd,features,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,14.4418,3.6057,1.8724,0,datasets/dtd/features/N4_K5_Q1/run_2
dtd,rulebased,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,7.0288,3.5062,3.2132,0,datasets/dtd/rulebased/N2_K1_Q1/run_0
dtd,rulebased,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,6.0309,3.0118,2.7251,0,datasets/dtd/rulebased/N2_K1_Q1/run_1
dtd,rulebased,meta-llama/llama-4-scout,2,1,1,2,1,2,0,0.5000,3.7933,1.8928,1.5436,0,datasets/dtd/rulebased/N2_K1_Q1/run_2
dtd,rulebased,meta-llama/llama-4-scout,2,1,1,3,1,2,0,0.5000,5.3660,2.6814,2.4247,0,datasets/dtd/rulebased/N2_K1_Q1/run_3
dtd,rulebased,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,6.0199,3.0027,2.7192,0,datasets/dtd/rulebased/N2_K1_Q1/run_4
dtd,rulebased,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,5.3451,2.6684,2.3261,0,datasets/dtd/rulebased/N2_K1_Q1/run_5
dtd,rulebased,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,7.7806,3.8861,2.6817,0,datasets/dtd/rulebased/N2_K5_Q1/run_0
dtd,rulebased,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,7.8072,3.8997,2.7075,0,datasets/dtd/rulebased/N2_K5_Q1/run_1
dtd,rulebased,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,8.8690,4.4304,3.3680,0,datasets/dtd/rulebased/N2_K5_Q1/run_2
dtd,rulebased,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,7.2320,3.6102,2.5658,0,datasets/dtd/rulebased/N2_K5_Q1/run_3
dtd,rulebased,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,7.0586,3.5270,2.5869,0,datasets/dtd/rulebased/N2_K5_Q1/run_4
dtd,rulebased,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,9.0229,4.5094,3.4078,0,datasets/dtd/rulebased/N2_K5_Q1/run_5
dtd,rulebased,meta-llama/llama-4-scout,3,1,1,0,3,3,0,1.0000,10.7668,3.5839,3.1501,0,datasets/dtd/rulebased/N3_K1_Q1/run_0
dtd,rulebased,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,9.6138,2.7629,2.3829,0,datasets/dtd/rulebased/N3_K1_Q1/run_1
dtd,rulebased,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,11.7268,3.9055,3.7127,0,datasets/dtd/rulebased/N3_K1_Q1/run_2
dtd,rulebased,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,9.2112,3.0691,2.5952,0,datasets/dtd/rulebased/N3_K1_Q1/run_3
dtd,rulebased,meta-llama/llama-4-scout,3,5,1,0,2,3,0,0.6667,13.8796,4.6225,3.1557,0,datasets/dtd/rulebased/N3_K5_Q1/run_0
dtd,rulebased,meta-llama/llama-4-scout,3,5,1,1,1,3,0,0.3333,14.7271,4.9032,3.2875,0,datasets/dtd/rulebased/N3_K5_Q1/run_1
dtd,rulebased,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,13.4907,4.4930,3.2573,0,datasets/dtd/rulebased/N3_K5_Q1/run_2
dtd,rulebased,meta-llama/llama-4-scout,3,5,1,3,2,3,0,0.6667,14.0294,4.6719,2.9694,0,datasets/dtd/rulebased/N3_K5_Q1/run_3
dtd,rulebased,meta-llama/llama-4-scout,4,1,1,0,1,4,0,0.2500,14.9467,3.7340,3.1812,0,datasets/dtd/rulebased/N4_K1_Q1/run_0
