dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
cifar10,nle,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,9.6025,2.3956,1.9999,0,datasets/cifar10/nle/N4_K5_Q1/run_0
cifar10,nle,qwen/qwen3-vl-8b-instruct,4,5,1,1,3,4,0,0.7500,12.6058,3.1489,2.7804,0,datasets/cifar10/nle/N4_K5_Q1/run_1
cifar10,nle,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,10.1973,2.5469,2.1616,0,datasets/cifar10/nle/N4_K5_Q1/run_2
cifar10,features,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,1.7828,0.8873,0.8234,0,datasets/cifar10/features/N2_K1_Q1/run_0
cifar10,features,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,1.7800,0.8846,0.8175,0,datasets/cifar10/features/N2_K1_Q1/run_1
cifar10,features,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,2.2070,1.1018,1.0459,0,datasets/cifar10/features/N2_K1_Q1/run_2
cifar10,features,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,1.8612,0.9219,0.8670,0,datasets/cifar10/features/N2_K1_Q1/run_3
cifar10,features,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,2.0979,1.0473,0.9770,0,datasets/cifar10/features/N2_K1_Q1/run_4
cifar10,features,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,1.7358,0.8601,0.8025,0,datasets/cifar10/features/N2_K1_Q1/run_5
cifar10,features,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,2.8406,1.4182,1.1706,0,datasets/cifar10/features/N2_K5_Q1/run_0
cifar10,features,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,3.6773,1.8368,1.6040,0,datasets/cifar10/features/N2_K5_Q1/run_1
cifar10,features,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,2.7378,1.3636,1.1388,0,datasets/cifar10/features/N2_K5_Q1/run_2
cifar10,features,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,2.5296,1.2601,1.0111,0,datasets/cifar10/features/N2_K5_Q1/run_3
cifar10,features,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,2.5203,1.2534,0.9716,0,datasets/cifar10/features/N2_K5_Q1/run_4
cifar10,features,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,3.4343,1.7140,1.4641,0,datasets/cifar10/features/N2_K5_Q1/run_5
cifar10,features,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,2.8920,0.9625,0.8874,0,datasets/cifar10/features/N3_K1_Q1/run_0
cifar10,features,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,2.5838,0.8594,0.7912,0,datasets/cifar10/features/N3_K1_Q1/run_1
cifar10,features,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,3.0774,1.0225,0.9583,0,datasets/cifar10/features/N3_K1_Q1/run_2
cifar10,features,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,2.7272,0.9067,0.8065,0,datasets/cifar10/features/N3_K1_Q1/run_3
cifar10,features,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,4.3996,1.4642,1.0089,0,datasets/cifar10/features/N3_K5_Q1/run_0
cifar10,features,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,5.5815,1.8558,1.4664,0,datasets/cifar10/features/N3_K5_Q1/run_1
cifar10,features,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,3.9723,1.3154,1.0189,0,datasets/cifar10/features/N3_K5_Q1/run_2
cifar10,features,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,5.2968,1.7636,1.3348,0,datasets/cifar10/features/N3_K5_Q1/run_3
cifar10,features,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,3.9103,0.9749,0.8783,0,datasets/cifar10/features/N4_K1_Q1/run_0
cifar10,features,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,3.9271,0.9806,0.9179,0,datasets/cifar10/features/N4_K1_Q1/run_1
cifar10,features,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,7.4887,1.8675,1.7712,0,datasets/cifar10/features/N4_K1_Q1/run_2
cifar10,features,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,10.6255,2.6544,2.2309,0,datasets/cifar10/features/N4_K5_Q1/run_0
cifar10,features,qwen/qwen3-vl-8b-instruct,4,5,1,1,3,4,0,0.7500,7.0249,1.7445,1.2925,0,datasets/cifar10/features/N4_K5_Q1/run_1
cifar10,features,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,7.1346,1.7818,1.3648,0,datasets/cifar10/features/N4_K5_Q1/run_2
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,4.9360,2.4659,2.4190,0,datasets/cifar10/rulebased/N2_K1_Q1/run_0
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,4.5904,2.2904,2.2255,0,datasets/cifar10/rulebased/N2_K1_Q1/run_1
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,2,1,2,0,0.5000,4.2981,2.1474,2.0671,0,datasets/cifar10/rulebased/N2_K1_Q1/run_2
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,5.2500,2.6187,2.5340,0,datasets/cifar10/rulebased/N2_K1_Q1/run_3
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,5.5088,2.7452,2.6633,0,datasets/cifar10/rulebased/N2_K1_Q1/run_4
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,5.5592,2.7779,2.7071,0,datasets/cifar10/rulebased/N2_K1_Q1/run_5
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,5.2820,2.6387,2.4332,0,datasets/cifar10/rulebased/N2_K5_Q1/run_0
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,5.7225,2.8583,2.6589,0,datasets/cifar10/rulebased/N2_K5_Q1/run_1
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,11.9621,5.9781,5.7575,0,datasets/cifar10/rulebased/N2_K5_Q1/run_2
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,5.5145,2.7537,2.5803,0,datasets/cifar10/rulebased/N2_K5_Q1/run_3
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,7.6908,3.8396,3.7246,0,datasets/cifar10/rulebased/N2_K5_Q1/run_4
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,6.2167,3.1023,3.0206,0,datasets/cifar10/rulebased/N2_K5_Q1/run_5
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,8.8871,2.9591,2.8486,0,datasets/cifar10/rulebased/N3_K1_Q1/run_0
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,11.8182,3.9368,3.8513,0,datasets/cifar10/rulebased/N3_K1_Q1/run_1
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,11.5151,3.8349,3.7626,0,datasets/cifar10/rulebased/N3_K1_Q1/run_2
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,8.4728,2.8224,2.7292,0,datasets/cifar10/rulebased/N3_K1_Q1/run_3
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,10.2498,3.4124,3.1097,0,datasets/cifar10/rulebased/N3_K5_Q1/run_0
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,16.3758,5.4567,5.1060,0,datasets/cifar10/rulebased/N3_K5_Q1/run_1
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,11.7822,3.9230,3.5961,0,datasets/cifar10/rulebased/N3_K5_Q1/run_2
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,10.6679,3.5525,3.2233,0,datasets/cifar10/rulebased/N3_K5_Q1/run_3
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,0,3,4,0,0.7500,13.2427,3.3094,3.2003,0,datasets/cifar10/rulebased/N4_K1_Q1/run_0
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,15.8227,3.9532,3.8507,0,datasets/cifar10/rulebased/N4_K1_Q1/run_1
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,9.3788,2.3419,2.2166,0,datasets/cifar10/rulebased/N4_K1_Q1/run_2
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,20.7512,5.1819,4.6700,0,datasets/cifar10/rulebased/N4_K5_Q1/run_0
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,1,4,4,0,1.0000,13.0374,3.2574,2.8961,0,datasets/cifar10/rulebased/N4_K5_Q1/run_1
cifar10,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,13.3988,3.3475,2.9596,0,datasets/cifar10/rulebased/N4_K5_Q1/run_2
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,3.2350,1.6125,1.5653,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_0
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,1,1,2,0,0.5000,3.9618,1.9790,1.9084,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_1
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,3.9636,1.9753,1.9386,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_2
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,4.0068,1.9967,1.9216,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_3
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,4.0291,2.0112,1.9585,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_4
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,4.1453,2.0689,1.9913,0,datasets/cifar10/axioms_ontology_v2/N2_K1_Q1/run_5
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,5.9042,2.9414,2.7512,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_0
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,5.8000,2.8979,2.6603,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_1
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,4.8252,2.4045,2.1356,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_2
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,5.1150,2.5313,2.3021,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_3
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,5.0464,2.5189,2.3395,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_4
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,4.8652,2.4301,2.1538,0,datasets/cifar10/axioms_ontology_v2/N2_K5_Q1/run_5
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,0,1,3,0,0.3333,7.2125,2.3912,2.3089,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_0
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,1,1,3,0,0.3333,11.8404,3.9428,3.8798,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_1
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,2,2,3,0,0.6667,8.7447,2.9108,2.8300,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_2
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,3,2,3,0,0.6667,7.7844,2.5928,2.4636,0,datasets/cifar10/axioms_ontology_v2/N3_K1_Q1/run_3
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,8.8448,2.9442,2.5888,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_0
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,9.8683,3.2813,2.9829,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_1
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,7.5659,2.5199,2.2237,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_2
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,6.9691,2.3171,1.9534,0,datasets/cifar10/axioms_ontology_v2/N3_K5_Q1/run_3
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,0,3,4,0,0.7500,8.7672,2.1901,2.0979,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_0
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,1,2,4,0,0.5000,9.0248,2.2507,2.1514,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_1
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,2,2,4,0,0.5000,9.5805,2.3937,2.2814,0,datasets/cifar10/axioms_ontology_v2/N4_K1_Q1/run_2
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,17.6538,4.4111,3.9802,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_0
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,1,4,4,0,1.0000,13.2141,3.2994,2.8185,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_1
cifar10,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,2,3,4,0,0.7500,11.8686,2.9641,2.5462,0,datasets/cifar10/axioms_ontology_v2/N4_K5_Q1/run_2
dtd,classification,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,2.8356,1.4114,1.1902,0,datasets/dtd/classification/N2_K1_Q1/run_0
dtd,classification,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,2.6526,1.3222,1.0216,0,datasets/dtd/classification/N2_K1_Q1/run_1
dtd,classification,qwen/qwen3-vl-8b-instruct,2,1,1,2,1,2,0,0.5000,2.0828,1.0364,0.7936,0,datasets/dtd/classification/N2_K1_Q1/run_2
dtd,classification,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,2.2432,1.1184,0.8651,0,datasets/dtd/classification/N2_K1_Q1/run_3
dtd,classification,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,2.7599,1.3766,1.1260,0,datasets/dtd/classification/N2_K1_Q1/run_4
dtd,classification,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,3.2412,1.6168,1.3043,0,datasets/dtd/classification/N2_K1_Q1/run_5
dtd,classification,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,6.6979,3.3450,2.2742,0,datasets/dtd/classification/N2_K5_Q1/run_0
dtd,classification,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,7.4308,3.7134,2.6793,0,datasets/dtd/classification/N2_K5_Q1/run_1
dtd,classification,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,4.5126,2.2507,1.2225,0,datasets/dtd/classification/N2_K5_Q1/run_2
dtd,classification,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,5.0653,2.5284,1.4955,0,datasets/dtd/classification/N2_K5_Q1/run_3
dtd,classification,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,5.4662,2.7257,1.7646,0,datasets/dtd/classification/N2_K5_Q1/run_4
dtd,classification,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,5.3393,2.6638,1.6744,0,datasets/dtd/classification/N2_K5_Q1/run_5
dtd,classification,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,6.1883,2.0609,1.5433,0,datasets/dtd/classification/N3_K1_Q1/run_0
dtd,classification,qwen/qwen3-vl-8b-instruct,3,1,1,1,3,3,0,1.0000,3.9644,1.3130,0.9495,0,datasets/dtd/classification/N3_K1_Q1/run_1
dtd,classification,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,4.2787,1.4188,1.0442,0,datasets/dtd/classification/N3_K1_Q1/run_2
dtd,classification,qwen/qwen3-vl-8b-instruct,3,1,1,3,2,3,0,0.6667,3.9179,1.2984,1.0291,0,datasets/dtd/classification/N3_K1_Q1/run_3
dtd,classification,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,10.1640,3.3851,1.8490,0,datasets/dtd/classification/N3_K5_Q1/run_0
dtd,classification,qwen/qwen3-vl-8b-instruct,3,5,1,1,2,3,0,0.6667,12.3508,4.1137,2.8051,0,datasets/dtd/classification/N3_K5_Q1/run_1
dtd,classification,qwen/qwen3-vl-8b-instruct,3,5,1,2,2,3,0,0.6667,11.9864,3.9902,2.5655,0,datasets/dtd/classification/N3_K5_Q1/run_2
dtd,classification,qwen/qwen3-vl-8b-instruct,3,5,1,3,2,3,0,0.6667,10.7542,3.5828,2.0753,0,datasets/dtd/classification/N3_K5_Q1/run_3
dtd,classification,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,6.0218,1.5032,0.9997,0,datasets/dtd/classification/N4_K1_Q1/run_0
dtd,classification,qwen/qwen3-vl-8b-instruct,4,1,1,1,4,4,0,1.0000,6.0337,1.5069,1.0117,0,datasets/dtd/classification/N4_K1_Q1/run_1
dtd,classification,qwen/qwen3-vl-8b-instruct,4,1,1,2,4,4,0,1.0000,5.5575,1.3875,0.9211,0,datasets/dtd/classification/N4_K1_Q1/run_2
dtd,classification,qwen/qwen3-vl-8b-instruct,4,5,1,0,3,4,0,0.7500,15.0373,3.7554,2.1226,0,datasets/dtd/classification/N4_K5_Q1/run_0
dtd,classification,qwen/qwen3-vl-8b-instruct,4,5,1,1,3,4,0,0.7500,16.7584,4.1857,2.0793,0,datasets/dtd/classification/N4_K5_Q1/run_1
dtd,classification,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,15.0930,3.7704,1.8086,0,datasets/dtd/classification/N4_K5_Q1/run_2
dtd,nle,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,4.5547,2.2611,1.9032,0,datasets/dtd/nle/N2_K1_Q1/run_0
dtd,nle,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,3.9004,1.9471,1.6516,0,datasets/dtd/nle/N2_K1_Q1/run_1
dtd,nle,qwen/qwen3-vl-8b-instruct,2,1,1,2,1,2,0,0.5000,5.2554,2.6243,2.3035,0,datasets/dtd/nle/N2_K1_Q1/run_2
dtd,nle,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,3.9862,1.9910,1.7517,0,datasets/dtd/nle/N2_K1_Q1/run_3
dtd,nle,qwen/qwen3-vl-8b-instruct,2,1,1,4,1,2,0,0.5000,4.1432,2.0700,1.7844,0,datasets/dtd/nle/N2_K1_Q1/run_4
dtd,nle,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,4.8011,2.3962,2.0907,0,datasets/dtd/nle/N2_K1_Q1/run_5
dtd,nle,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,5.5050,2.7502,1.8495,0,datasets/dtd/nle/N2_K5_Q1/run_0
dtd,nle,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,8.1911,4.0934,2.9792,0,datasets/dtd/nle/N2_K5_Q1/run_1
dtd,nle,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,5.6386,2.8160,1.7827,0,datasets/dtd/nle/N2_K5_Q1/run_2
dtd,nle,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,6.1894,3.0911,2.1700,0,datasets/dtd/nle/N2_K5_Q1/run_3
dtd,nle,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,9.4139,4.7050,3.6395,0,datasets/dtd/nle/N2_K5_Q1/run_4
dtd,nle,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,5.8654,2.9305,1.7920,0,datasets/dtd/nle/N2_K5_Q1/run_5
dtd,nle,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,9.8780,3.2896,2.8462,0,datasets/dtd/nle/N3_K1_Q1/run_0
dtd,nle,qwen/qwen3-vl-8b-instruct,3,1,1,1,3,3,0,1.0000,7.9369,2.6442,2.2880,0,datasets/dtd/nle/N3_K1_Q1/run_1
dtd,nle,qwen/qwen3-vl-8b-instruct,3,1,1,2,2,3,0,0.6667,8.5528,2.8485,2.5361,0,datasets/dtd/nle/N3_K1_Q1/run_2
dtd,nle,qwen/qwen3-vl-8b-instruct,3,1,1,3,2,3,0,0.6667,8.4792,2.8229,2.5847,0,datasets/dtd/nle/N3_K1_Q1/run_3
dtd,nle,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,11.3431,3.7770,2.1029,0,datasets/dtd/nle/N3_K5_Q1/run_0
dtd,nle,qwen/qwen3-vl-8b-instruct,3,5,1,1,2,3,0,0.6667,10.8861,3.6253,2.2535,0,datasets/dtd/nle/N3_K5_Q1/run_1
dtd,nle,qwen/qwen3-vl-8b-instruct,3,5,1,2,2,3,0,0.6667,9.6030,3.1968,1.6941,0,datasets/dtd/nle/N3_K5_Q1/run_2
dtd,nle,qwen/qwen3-vl-8b-instruct,3,5,1,3,2,3,0,0.6667,14.4840,4.8261,3.2252,0,datasets/dtd/nle/N3_K5_Q1/run_3
dtd,nle,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,7.8456,1.9587,1.5224,0,datasets/dtd/nle/N4_K1_Q1/run_0
dtd,nle,qwen/qwen3-vl-8b-instruct,4,1,1,1,4,4,0,1.0000,9.7521,2.4353,1.9998,0,datasets/dtd/nle/N4_K1_Q1/run_1
dtd,nle,qwen/qwen3-vl-8b-instruct,4,1,1,2,4,4,0,1.0000,8.6528,2.1612,1.7229,0,datasets/dtd/nle/N4_K1_Q1/run_2
dtd,nle,qwen/qwen3-vl-8b-instruct,4,5,1,0,3,4,0,0.7500,18.8993,4.7187,3.0043,0,datasets/dtd/nle/N4_K5_Q1/run_0
dtd,nle,qwen/qwen3-vl-8b-instruct,4,5,1,1,2,4,0,0.5000,16.9024,4.2225,2.4283,0,datasets/dtd/nle/N4_K5_Q1/run_1
dtd,nle,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,13.9743,3.4907,1.5946,0,datasets/dtd/nle/N4_K5_Q1/run_2
dtd,features,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,2.7063,1.3491,1.0671,0,datasets/dtd/features/N2_K1_Q1/run_0
dtd,features,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,6.4042,3.1951,2.8712,0,datasets/dtd/features/N2_K1_Q1/run_1
dtd,features,qwen/qwen3-vl-8b-instruct,2,1,1,2,1,2,0,0.5000,2.5040,1.2504,0.8949,0,datasets/dtd/features/N2_K1_Q1/run_2
dtd,features,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,2.6267,1.3117,1.0624,0,datasets/dtd/features/N2_K1_Q1/run_3
dtd,features,qwen/qwen3-vl-8b-instruct,2,1,1,4,1,2,0,0.5000,2.6645,1.3282,1.0656,0,datasets/dtd/features/N2_K1_Q1/run_4
dtd,features,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,3.2178,1.6072,1.3238,0,datasets/dtd/features/N2_K1_Q1/run_5
dtd,features,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,4.8266,2.4055,1.3039,0,datasets/dtd/features/N2_K5_Q1/run_0
dtd,features,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,7.3431,3.6695,2.4318,0,datasets/dtd/features/N2_K5_Q1/run_1
dtd,features,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,6.3540,3.1720,2.0819,0,datasets/dtd/features/N2_K5_Q1/run_2
dtd,features,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,4.7345,2.3606,1.3359,0,datasets/dtd/features/N2_K5_Q1/run_3
dtd,features,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,5.3139,2.6549,1.5311,0,datasets/dtd/features/N2_K5_Q1/run_4
dtd,features,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,4.7846,2.3850,1.3000,0,datasets/dtd/features/N2_K5_Q1/run_5
dtd,features,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,4.3133,1.4353,1.0989,0,datasets/dtd/features/N3_K1_Q1/run_0
dtd,features,qwen/qwen3-vl-8b-instruct,3,1,1,1,3,3,0,1.0000,4.1680,1.3840,1.1068,0,datasets/dtd/features/N3_K1_Q1/run_1
dtd,features,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,5.1075,1.6993,1.2789,0,datasets/dtd/features/N3_K1_Q1/run_2
dtd,features,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,4.2654,1.4205,0.9586,0,datasets/dtd/features/N3_K1_Q1/run_3
dtd,features,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,8.1421,2.7121,1.1400,0,datasets/dtd/features/N3_K5_Q1/run_0
dtd,features,qwen/qwen3-vl-8b-instruct,3,5,1,1,2,3,0,0.6667,7.0145,2.3325,1.1251,0,datasets/dtd/features/N3_K5_Q1/run_1
dtd,features,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,10.6689,3.5545,1.9659,0,datasets/dtd/features/N3_K5_Q1/run_2
dtd,features,qwen/qwen3-vl-8b-instruct,3,5,1,3,2,3,0,0.6667,7.3703,2.4503,1.1004,0,datasets/dtd/features/N3_K5_Q1/run_3
